id,num_orders
1173658,310.2105619701226
1008292,379.3983939465657
1045869,152.57770191283694
1284400,159.04222359132137
1228589,189.31745023293345
1136450,176.09021974233076
1192132,227.50206897132813
1277023,222.47063248592806
1226033,218.74057179775002
1383481,252.0358494877103
1345596,241.56280558623453
1346637,233.55255079733968
1099736,234.1067783360052
1070940,241.55584017462493
1283616,216.47868857819404
1412687,227.99500127464205
1078901,1067.6190255927208
1229539,1098.1348027814704
1340614,1033.5660184430506
1428262,1059.0053909523351
1018915,1036.0232520003085
1038769,1038.2235672011886
1103105,958.0242756986357
1360988,971.9702098077049
1298022,912.955380037231
1492789,909.6480511806553
1051818,827.1772814063382
1147532,1985.2530137286778
1246221,735.3325979881017
1000164,760.226864154356
1315204,748.0579222578391
1268614,678.6870114304239
1303680,4026.9383227176877
1399880,3230.6760766065113
1494417,865.972009088472
1272597,848.1267075948952
1418909,83.06263325162199
1396660,85.86209398735589
1175187,76.53947933023612
1317753,69.1466639469734
1034244,59.18102026591529
1040435,53.72660839144515
1349623,52.57793166828014
1431405,53.70671488704828
1179430,50.688560486523876
1176893,53.887317383218154
1449984,839.7058246850004
1292983,892.5115832406393
1115570,869.4578040296441
1200857,836.5290358191406
1344262,825.1204867905321
1203477,839.9024837747716
1187267,856.8363170141013
1044893,1069.027169957677
1220430,1103.4768451651353
1320834,1125.7116246912583
1198931,570.5001664576408
1430253,496.86329191275735
1196393,543.3584068068064
1480687,525.9070266597688
1097181,603.5785030145993
1499604,618.2406232635751
1408309,586.8771231074838
1053367,557.0087962753119
1066051,556.5961541326445
1073193,526.4574041773413
1161079,59.619988385336164
1134692,53.77538548944811
1444677,59.44705116382397
1417557,56.673735839416246
1292994,56.55582356244638
1461469,65.98008488680608
1382786,57.30545905026077
1259677,59.747308381269946
1148205,50.07775864982351
1325721,54.71988341561362
1179236,113.1884500836067
1447264,115.77370099891655
1007165,109.69546273105709
1094157,100.99283302213436
1037639,175.70650017144123
1043566,126.17547573141943
1071289,104.9544293995501
1230721,105.78493250758592
1281633,92.88379413890382
1381624,93.62579009819962
1134786,1565.1964022842412
1052017,1641.8160800255678
1209585,1599.0655760502711
1115016,1665.5248588596564
1101235,1669.259488117519
1448019,1935.9022595352535
1315737,1788.3635954219255
1039269,1723.7581944135234
1436545,1767.8295229450582
1445418,1779.7812351072048
1252654,59.71739176763485
1067370,65.62484607274385
1415662,61.99933072994206
1423314,67.51268317164612
1367043,74.47394175558115
1234416,70.46246788395193
1368612,71.48975420438938
1175687,74.58226509823321
1126635,77.59595490503295
1215026,70.4843390450987
1307333,425.623243192678
1077544,423.8302770919254
1461548,380.2008341900594
1155304,371.430177434804
1076344,818.5588504403098
1479849,946.0943376318384
1337089,403.0806179936818
1436130,369.6378359162587
1097496,405.0815178678323
1095473,444.85207367042943
1397206,273.8072944455917
1132317,901.7038896483614
1249794,237.36423354259318
1235645,238.6920296447503
1267815,239.8744499402591
1024354,228.85087815012022
1106620,2148.0768042354043
1277874,1295.8304566037054
1128160,241.28925699460197
1088442,237.84338679489687
1008071,746.6310141473747
1351714,778.4256832540076
1278748,765.4677717047103
1033118,816.6992681618251
1432496,690.7785510407139
1231141,725.6395431178925
1026727,829.9525930666432
1077204,849.225146447408
1438728,915.3563544875764
1424161,751.69395829867
1232750,167.09062698182044
1240251,163.18248141230396
1324350,157.55210824151504
1315410,178.85206416095733
1492833,168.97786045819413
1136861,176.3735656586443
1295531,168.86253145107221
1280308,166.2166390478815
1167103,163.90208341077047
1389109,165.26828895036925
1355488,123.58342600987038
1216663,134.04620853392998
1363746,126.13133001892723
1128710,131.18466057710395
1042523,139.2882612249364
1110118,118.36912950562265
1290610,100.97551628608512
1145669,87.06105695628493
1286261,83.47256075408617
1325159,95.77206996705003
1011543,142.55123310450207
1058360,129.01551616082727
1007123,129.99000385040665
1412939,122.82891609288149
1014783,109.63543467338394
1113754,129.8012589495237
1273175,112.3954171136213
1248159,100.2647487616958
1457927,106.83314322426592
1115454,120.79175950741418
1214752,1500.3992363162574
1058556,1477.215202561529
1353953,1485.7226151592586
1408738,1545.8784210435738
1483186,3594.5130286816466
1052629,3304.971976213086
1466020,1598.3189362892092
1051717,1699.3963441213339
1431922,4858.871402127792
1216601,4541.105794320491
1238090,151.93830940105596
1214968,227.76348541118378
1079476,266.97436563594135
1165310,398.57814175587777
1176334,299.0143124750317
1012940,145.4215253753233
1250538,165.27350030658576
1199727,152.1571643276825
1467998,180.49401066033653
1007279,193.5817092204872
1061973,188.76798200966803
1281392,138.1769474408578
1023051,145.1814084020219
1158061,50.372154276375184
1142648,87.69631146614525
1404159,80.78253782778971
1348850,68.26355948463141
1379341,63.507435766586994
1403602,65.18726355354936
1229591,94.50761516876568
1009044,173.19102649059892
1066687,155.02133876003276
1167748,147.27929097975655
1075832,145.17929583925903
1151308,147.27689357318002
1262900,155.4832404501299
1080258,137.29894594495164
1497570,118.85756709317282
1316773,120.39480837632972
1173901,120.72145861296117
1020490,56.25217447155387
1054376,58.42681502655339
1066575,406.2514951595076
1428927,364.593340376718
1195774,50.84888338349832
1482761,50.12573576409484
1359976,47.40045470641714
1054274,51.97888467859144
1197821,54.06978274470021
1048829,59.87173036053713
1273910,306.769073287914
1238143,300.2540437244992
1474729,283.0739331289529
1350239,299.0981077754219
1440237,308.4934842210437
1105342,296.19162583771913
1001956,286.984886669439
1114835,282.03147884722324
1115501,300.1771245639287
1184958,306.65147487308025
1155995,169.7921924937842
1040659,168.26287069431007
1311681,170.79985636557393
1433355,132.98449238203037
1271815,134.60296315793923
1242344,142.38648542995455
1200743,152.3611405873292
1436480,145.89646947103716
1279838,149.8271786222318
1251356,147.94656738387158
1076920,98.05340446404459
1489348,105.1569326516254
1249911,97.4010881252044
1429083,84.97729004622131
1014635,89.83510743367182
1274715,98.20590872762604
1084623,96.85478660039742
1486084,99.68645827793613
1007567,87.57280844813762
1005224,94.82105581316607
1018869,425.7366442015192
1079368,448.99513520728357
1093376,453.16079883866917
1041123,460.0498936846651
1430566,450.51550819616153
1040612,462.0099576932362
1392552,480.3350018898632
1281620,510.5484346023
1005866,491.7326564749437
1037632,482.9915206464199
1386889,439.89282269359575
1173359,454.7214144486976
1367247,409.5278726946707
1482433,426.16212449512875
1257584,435.7082799807613
1114301,449.49084373934056
1421477,451.7964591526203
1010322,449.68521455623187
1366678,489.05907025694626
1190900,481.9667088659162
1268984,185.48278348817982
1082662,192.19598452072165
1341057,207.4499757207722
1198596,197.6915955377902
1360054,204.36573179015713
1316119,220.88966102429484
1182553,209.67156847241202
1312899,207.89163165373552
1279295,196.06012322433835
1179644,207.2300954226036
1195643,278.03482477214726
1400933,283.6428160620801
1006845,267.02669486831644
1244972,290.6819032562203
1211835,578.3362143146232
1245361,541.191054385688
1205492,287.6987090499091
1459875,276.24015845449003
1369352,291.8774422012934
1279631,306.8793759474979
1197470,251.20249032921342
1364127,421.67357706490515
1473365,443.25612085478105
1413843,677.9693346907811
1116354,503.8375175586861
1185582,478.529403602542
1359183,478.6391899273757
1259615,259.7665046723327
1175328,276.3404275242031
1017133,280.31013740360055
1073550,263.1802555076406
1052320,238.21926551456968
1218304,229.95265219173746
1403013,230.6934131429347
1213321,246.17952025027444
1059546,232.53419709818502
1037013,227.89402662036997
1030517,232.96663294486098
1413036,232.48687326454493
1010010,218.0265364082001
1446578,490.63789016134984
1465365,448.66613103229105
1026935,438.804283348329
1117406,492.0043147143708
1304553,491.9466524086337
1221568,473.1108903660716
1385364,523.3526373507439
1387510,507.5259055859002
1020597,535.4057741634884
1419393,553.15050572542
1003760,328.0832065326906
1207260,340.5194071355334
1110869,351.12728800562434
1146477,361.91297442216404
1207346,752.2361325107904
1408082,784.9578761547572
1376120,642.004201891218
1407386,358.5541342609567
1497500,353.6063895533291
1194367,345.0729860541719
1272083,958.6146079467715
1099221,1023.3605622944656
1406384,979.1303457484519
1360566,1390.0269657654833
1050703,1212.753383511417
1419040,1347.7128411612846
1255087,1362.213493218869
1169109,1105.7557046082243
1231535,1173.9522536559068
1475079,1174.6984769051928
1121637,622.6811815697217
1286192,255.7691883239939
1076099,284.0804994175136
1135164,282.40602113806614
1243831,332.5859996691582
1247648,267.1485304093404
1080752,290.3429320393989
1006812,271.9039594286351
1205020,288.25000242180965
1281256,299.691956632473
1185139,813.5266848821963
1297480,787.244499188347
1051229,778.7042644928158
1012762,772.02337619762
1005712,778.1332335870875
1290480,776.7961795484542
1107751,806.4647787063723
1448045,790.5768127628362
1320697,757.8115312392384
1343551,692.8977280629349
1465107,67.79689612993788
1041761,62.6738535481679
1359065,367.3864169362864
1083748,337.20818545317303
1174518,56.03031213831207
1309393,59.6809935815964
1173584,55.27347601391487
1362180,60.06432906060637
1402804,64.40043365369388
1379904,69.84696088594254
1234402,249.41807252687767
1232348,233.29589292134023
1186038,229.53705376451103
1228924,260.1813894169914
1420063,230.54733946756951
1224017,232.01314338853905
1456472,242.6619994571601
1387675,227.97530530379683
1043351,226.72889678163716
1426735,216.87729346878382
1190633,761.0010970224328
1234168,733.0105770767208
1187850,733.6511226002389
1461408,730.6880812337457
1324628,701.1113427091019
1043320,747.0907002733413
1112006,729.2170339614017
1431890,743.6972798445631
1142113,884.7017609849133
1473136,796.0934136252678
1129467,822.825061300329
1440344,730.2980025893104
1199647,750.4400762321288
1329067,724.8385544572791
1310720,1861.7807458107252
1187699,2338.146147840749
1490972,747.3869131382164
1188019,720.4745335403379
1393545,754.0546719089078
1196202,748.1478483495689
1289523,421.0680515487279
1306275,422.33562425846765
1123768,380.2807564804138
1495866,377.865697274325
1251443,378.67174757608774
1112488,412.54371457062615
1248124,360.33955247900957
1361909,324.40712603321026
1484093,296.19359395813666
1137757,344.22559206221035
1049366,89.20104307624204
1442356,90.33695274852992
1344308,91.25209448077916
1057310,78.00616178064162
1450163,81.90971792174973
1249769,81.855215254877
1328737,73.61796326328715
1358230,75.64328444627846
1245395,88.38242055768697
1227902,86.6312428297541
1141892,49.117986100516525
1023603,47.26365791467928
1009205,48.48441289248952
1401622,50.997884223781355
1056837,159.39123310265074
1399479,113.85892471611555
1380035,48.52561580561109
1187248,58.01006391004133
1052075,59.45212520856681
1190890,60.52186827007262
1224120,107.3635984431297
1083028,119.39154930260479
1435741,84.02822021951387
1227990,101.27916366644467
1102401,99.60797613469809
1494941,93.8665228209108
1405194,92.93783015761719
1160706,101.12246093819827
1389486,97.31044243812516
1475674,86.95215922878238
1117711,22.38418860441042
1268268,21.79379983359854
1084245,21.468996592959805
1436228,22.198324678308957
1044490,74.466651822951
1119951,132.5786411732983
1148469,130.66577676441835
1040533,131.67387126916339
1182305,134.84235672972923
1058670,140.16285237125234
1069033,131.16967460752954
1052272,65.5534478099111
1102729,81.91088562243169
1439572,76.23319689140051
1091114,443.2414440371371
1066926,456.99814518678573
1042657,440.1388564069955
1126990,446.6124586929314
1135737,437.4788169187836
1264507,457.06111875480116
1220181,468.55801978065944
1483607,466.523000992208
1465019,437.0201730546728
1142488,463.38777027214906
1103283,135.14185652023326
1398797,143.73119129190738
1198936,103.03193352941379
1206071,100.7777861095287
1148030,145.19240701907543
1293650,133.6596521205068
1200910,104.78195612878079
1285518,103.2349333617173
1080615,131.43311094216625
1254886,134.5806118356566
1083754,36.62265861599073
1462240,355.4441829586933
1135487,270.235538367053
1018722,38.67468805501567
1172707,43.077603445750086
1162264,45.45650760773024
1086936,245.23905671886962
1207218,246.42144233633726
1040287,252.0979806431211
1430895,250.0883408395875
1029036,399.1418540772213
1338150,601.9444515422059
1352621,621.2296317296514
1068287,244.97140251608405
1032470,250.67902949668948
1455331,234.87124853250228
1244516,67.84999452081459
1327333,143.7547245094332
1077866,169.62369382066836
1157697,256.68499509533507
1359546,114.32481130663349
1083789,75.12870786991401
1186701,79.02058247181407
1307736,79.35730919954273
1169772,81.02306897809113
1423832,76.38324402234102
1052776,101.66566738587717
1017418,98.42786178549805
1084980,91.530796087933
1049695,97.6931297882147
1152112,287.0792478273653
1073128,210.20832135199848
1400065,101.2623935319524
1078686,101.59882235340419
1442361,108.90518906042159
1438146,103.52267033602989
1229328,79.3360008562203
1154798,85.9884694830403
1258593,82.02032459617897
1214967,89.85370591692846
1415050,76.67565713464577
1249408,77.22025534900033
1217205,73.61635054596339
1403443,69.57527702418984
1323989,415.0421030341159
1063221,455.2485824545997
1375428,548.7635171093068
1171835,578.8068974668428
1175458,597.4008260667537
1022677,596.3759314462305
1064513,563.6569216015437
1141542,532.1867104034028
1254313,517.2893284517173
1429469,492.6723591395982
1140772,574.0743916680277
1473886,1437.7187558606945
1040538,522.7402435925743
1300105,578.6326691237987
1254975,581.3021777245995
1468203,615.1972350797145
1147088,2868.420960657758
1225845,2021.311715593778
1449493,572.4385569647038
1168141,534.8442398287572
1472121,28.817660852617134
1486257,28.117482933707965
1290578,32.67767262562483
1323798,30.24138389345624
1176875,23.501959237164414
1329642,24.22690792121879
1060343,24.027072146442652
1217405,25.0780803148462
1290002,644.2666357629118
1480585,647.4996945146225
1132573,650.003579092888
1057544,654.6102727238224
1185226,661.587164948253
1332114,683.2141929493873
1006557,696.7459873237605
1223406,874.7400687316372
1165398,840.7006140060851
1252122,940.102848891368
1043572,454.7899081318518
1120725,474.95471700494284
1493836,412.7202352615352
1382069,442.7978418491418
1262029,499.0540196618469
1436339,440.7563095524171
1171914,457.44996605559766
1222059,467.56915104462826
1179976,486.32622529106885
1312713,464.157783452592
1168741,90.90382733472867
1108197,88.90392153934455
1322681,78.91134655703884
1446803,89.7400588821991
1460737,87.72722839592291
1378544,89.80998716450743
1223144,72.56857280027256
1415427,73.51542429101639
1238698,96.02058440970438
1273113,95.93848321061023
1024905,67.46124000486333
1161371,58.37474920807998
1335725,50.864976130407555
1185623,53.12683909009943
1495661,58.70069580518511
1059370,59.303553716922025
1485382,63.995112706143544
1136555,58.5426769115709
1113434,64.11654199420971
1476173,65.08979236526855
1098228,1307.6283459879596
1080847,1269.9744521471055
1064602,1305.4230029448959
1093227,1316.3272542070408
1177861,1280.595913668588
1259611,1306.0215024049196
1274836,1261.3250104384636
1030333,1225.3185410267843
1249982,1272.3383721150715
1188591,1231.7142027106852
1387134,22.967038271877392
1055877,23.441871750496734
1308549,23.125625219175852
1205716,23.62179850799365
1471019,23.71553914336569
1245854,24.90253016411653
1453386,24.30202069732712
1234023,25.580130881056647
1302153,303.3671825963953
1246959,297.99773742608437
1433203,291.7056988478739
1339909,264.23514368151615
1161885,604.7454922853401
1437209,653.3994790537927
1357587,258.83143427182074
1418362,246.2510874806962
1118797,289.34248747251615
1109876,280.41774544081835
1103484,215.39176269407895
1179187,764.1208789603975
1262515,169.62580524040442
1050801,192.2781041809012
1209593,200.77063158007886
1129604,183.14585343110687
1471717,2112.4470329739993
1147030,1156.225064931558
1374174,193.11471037127936
1347061,205.3550679076291
1101375,760.472852459193
1398435,769.5471484211702
1353965,697.5130226401305
1183936,772.5661633285682
1311911,706.4974833676072
1062494,793.4220550931647
1410039,797.44360756168
1187463,792.5956361482024
1082477,827.2678444194729
1345516,722.6246852398416
1302404,58.87239958052252
1319320,46.99720702929555
1363194,50.044610823553114
1150515,55.843468586967596
1465309,52.404446545268854
1373073,49.61302372101571
1164383,51.152120909276775
1302775,46.413089388563414
1439889,48.745529433659506
1043720,40.40716311493251
1065834,37.77020486465615
1272505,43.828752413768996
1356980,42.13654879975898
1028730,51.0578466253667
1124574,48.28042240545966
1369044,42.840860228152565
1157352,55.09115940563566
1197335,702.9211405579729
1098456,601.0585565502056
1004231,691.2149323031302
1348678,718.9865223029548
1069114,2394.7914842688756
1120606,2181.8707304478453
1116595,654.6437577974624
1124659,696.4638406528153
1403491,2714.043613156901
1124415,2580.5108769677263
1380381,53.81097141544771
1110397,121.55168290743896
1051554,125.47878117923074
1158465,216.80917652943026
1120697,91.13008809685925
1080382,64.48250928365644
1288728,62.76156729339969
1023715,63.814477444638385
1010857,62.377226762225966
1432432,62.4317774915453
1343027,101.14814159307599
1048501,69.20772902378732
1154647,50.46337650393519
1019399,42.083304765177296
1272535,44.84417980516906
1321418,28.801160529294155
1473948,29.05702560109808
1083699,27.9603934674272
1258695,36.79216506983431
1293810,148.59795281324327
1321966,140.29656798938504
1376274,147.03501798848205
1453454,165.46362507406613
1341931,148.3331692014903
1133750,158.5508510969684
1452164,137.53232290756716
1142445,139.16875483364612
1334127,151.71729075388316
1074156,141.83109198504744
1097952,34.207513447448385
1438615,35.859631860194625
1068496,293.0137164156792
1000100,256.6072893587883
1134437,35.51623085805423
1292242,35.761382183128894
1413791,36.94186843951649
1490069,38.632675777865984
1314145,43.49447795512601
1019214,326.68462802969947
1340547,325.05617873632303
1367086,310.77411472656604
1188841,324.12760835585266
1344109,355.8039965029012
1378136,330.3631534358217
1393759,335.3615175180715
1352569,319.8908680717168
1480595,301.1776086957729
1349200,321.83483128836707
1236400,49.99352822798984
1153639,52.497988059944625
1004909,48.84293871748826
1347302,50.18411550970019
1448703,48.658057274677205
1291242,46.188786397644385
1224254,42.440317499741404
1265051,97.35297577757905
1303545,93.46764783044843
1241905,82.50376525003767
1156187,95.50800354255972
1164364,111.4094052536855
1368515,83.79084152230735
1371309,82.61992336011818
1270509,86.71242409937707
1023956,96.74606538228771
1175778,101.08955163318795
1400016,383.4642801368037
1371135,353.7900862691745
1386866,369.3656253481612
1263387,400.36831852366225
1316202,387.02391887856527
1238695,382.99956506678046
1269164,430.94527831010345
1212464,414.56875417172535
1458850,428.6366981864928
1164926,422.6604842984143
1439647,237.79805938039277
1321232,232.88574172432038
1055592,256.79514887243874
1241427,429.25452208157844
1072422,300.14199779101
1381948,224.78628992459858
1459193,229.83214041370508
1107012,226.91544709142062
1484291,255.49922098288118
1189072,256.79467180975274
1217722,67.0998602082905
1024786,72.99683193193046
1164714,64.98306519249773
1487084,57.81355009225907
1194216,64.50619475870057
1333009,64.81509247608672
1400194,66.47492271001127
1220768,64.02373676034067
1206564,148.37298120428673
1448674,135.40106076752494
1237375,128.0839615237777
1323061,133.27451598751952
1205077,369.3403094363273
1281460,333.30001110594065
1483448,136.40935462509427
1406717,147.8269140415041
1439670,147.3990613160508
1311889,166.36177196018133
1408468,93.94449628603797
1025542,160.588911849468
1160326,163.02942620786473
1443402,180.1724115071483
1226069,183.4362865029413
1175779,165.27763271627063
1495888,160.04240738389788
1226727,87.90103476461162
1088993,88.08103023105356
1162495,99.84924785627604
1171266,112.36126288811258
1018646,108.92629500334382
1224157,142.4001997063636
1476159,140.2527053993206
1481437,142.5739051358286
1137703,113.36935587638831
1443319,148.8055863026359
1297612,107.39220960711125
1366087,105.7654374410206
1219884,95.29948570668196
1495062,324.5531819669066
1079487,330.41336391944424
1415325,335.26724020083657
1347027,335.21431892963216
1006493,312.9593185499711
1005118,330.5337932398475
1486530,330.3617957404077
1269555,346.8581922691251
1250542,366.0230683921332
1218398,347.1468912101308
1088412,174.2945209879137
1341714,174.20219778621595
1317606,163.02405692365858
1191523,169.42184778934015
1373558,309.6343679016532
1144418,426.2566908842983
1482712,448.76081307879974
1290408,175.29760394928024
1044002,173.19514117298021
1156368,158.01094490265595
1040430,817.729931797625
1087004,814.6018823816389
1042794,763.229971499625
1359630,1040.4823050669067
1059906,1004.2052991581297
1340375,1092.1200785873496
1167679,972.1259905311725
1118042,826.6946276384979
1433454,822.3896807917766
1414239,939.4478978102713
1333032,461.1321473772109
1074655,128.8124725383322
1017569,136.49503369783244
1047271,146.12901860909963
1364823,174.4030742996545
1081645,175.26179433250297
1193498,164.04226112503994
1308101,129.66974665311997
1295480,172.99993088205755
1026912,180.12161277249314
1170447,592.3464130510195
1141028,570.333031369008
1283426,540.0724953259426
1353711,559.9688073933205
1053353,559.18074672622
1077335,552.0601767063804
1347043,561.9282071065168
1222655,562.3507750112983
1413603,433.7887227649074
1166615,513.4687381565327
1251605,34.561935014882515
1207693,32.3673803208583
1108927,243.08280775377514
1388671,197.10630960587582
1286860,32.42857910211987
1306117,33.01494303978167
1493718,31.792199534903496
1289654,30.643835640479498
1140803,40.63272662117854
1164395,73.78937460538735
1131843,65.09587295722683
1437106,66.20228982156546
1360876,72.5168844496593
1383471,67.93897263554038
1008063,75.60450679032182
1465304,70.64381115977415
1045061,71.5514920657118
1461030,70.53240137774603
1207213,71.93181742904427
1247289,1111.3419213849731
1005108,1106.1571872889315
1034753,1126.0755675112914
1306222,1110.4175219971041
1383467,1103.6302538707378
1264972,1081.0609924508678
1061474,1067.8825172904828
1132437,1325.3690728487902
1115805,1372.2016416781898
1016058,1318.8107714713885
1137610,1445.931285165949
1480777,1382.8252889747318
1494822,1397.7862462702722
1464047,1409.8261007638055
1472699,4357.067098968767
1376448,4189.815138252351
1282271,1460.2377291473595
1408615,1464.4405874959132
1023846,1472.964805533451
1243501,1502.8802453746434
1129707,569.6764638317744
1260334,595.3625384774595
1021163,613.2504888316871
1140966,539.3496131958955
1243209,593.332010328992
1083760,625.1496537576904
1381446,575.936599644842
1005261,567.3461294411783
1252533,568.6418403151496
1188240,589.4565384846132
1160081,117.96435380344101
1008310,115.64193233182473
1221080,114.28314922185119
1059966,99.98712033776329
1242487,106.5067666032341
1421837,89.22464819469228
1057534,87.45229141418477
1323943,86.44835983244494
1064030,75.5852413682923
1498348,89.1725096299687
1136118,131.76508143340956
1134200,116.98592451138444
1145773,110.65714426033017
1190892,128.72392064813218
1466336,342.34800170528064
1134658,237.90482032370747
1459356,120.77812972684632
1426808,131.66181857341422
1296652,132.31279266903152
1348796,137.99103017015076
1120430,130.25163204331758
1247851,118.80941259988641
1031048,95.47112103351768
1106408,101.58228784768419
1029543,112.871602279716
1193017,117.73103024391898
1261642,98.54858051442503
1395556,98.93438965914486
1005813,98.0944420331683
1037275,113.28317595957974
1442044,69.01588704044985
1307339,65.8607461511058
1196209,69.23727897334167
1482208,68.14150383946063
1379112,69.42958572983686
1128418,67.93792892452443
1467469,68.19886936191557
1120268,75.53512424898562
1346817,70.46846528732347
1441892,65.45799634879695
1113611,135.31235655412658
1265885,219.10757752107557
1466429,228.64117997103136
1180816,231.68844928446796
1315750,222.42155043192918
1407545,228.27579178596375
1420309,212.45503721576907
1262288,120.01613995719043
1069047,118.21989724617043
1135656,117.02822116886863
1086750,493.9146535122953
1159714,578.1960807083368
1240555,594.8951240764811
1124593,548.8735477314394
1083372,574.4112854897455
1186898,578.5376198397624
1000649,615.9965415497732
1356969,630.0859993842284
1305931,626.6840270003528
1223568,589.8164339818167
1025605,209.7024417376974
1046412,214.45364502951074
1115576,202.7953055537518
1199659,207.40433608049096
1499049,197.8671956789759
1324623,209.5589407258152
1322481,200.30566798835048
1231854,197.26832107727654
1219611,195.6544081546916
1341241,202.1179051299436
1213246,82.46912698967317
1303698,76.2253176701383
1137709,538.2325880315427
1185120,450.6307236596157
1371702,67.03994778104537
1208218,72.7825673564986
1035515,68.53536539150655
1386342,79.22831512042404
1143967,73.19814030372405
1377191,84.22107011357775
1008206,434.459996851078
1479104,468.371882319059
1207945,416.44903806203973
1061234,434.2060609212164
1453841,722.1041434276606
1154063,996.0490912933844
1219733,773.3585877182094
1399265,424.55926584525577
1458672,439.7389190996731
1496971,425.621093921379
1233312,163.05437661298626
1264605,349.21881041428196
1068894,266.9771724956769
1056311,438.91302678125135
1305530,263.8709913996383
1103403,182.15618910978264
1257959,197.9009481665888
1124544,189.01531648778212
1079989,180.72906945564458
1463282,182.41389307585337
1467510,136.52697229101375
1191200,130.06237572601432
1173754,127.65663264833162
1262678,123.90443826377565
1390007,330.6511123832983
1039345,259.30625787140553
1350477,128.871212138389
1110823,134.05514042800743
1211565,143.86272987317173
1350329,163.4721776904672
1072530,238.4160248282569
1445154,225.45987903824147
1472817,230.8575140660072
1232736,256.66840988103934
1378869,238.46242146593087
1272128,236.46923112577377
1049965,242.897719565336
1034550,246.5834663141298
1050805,227.66278740486703
1181479,241.93567063607213
1329551,1110.814891487369
1327025,1075.9083205071831
1122935,1079.4878259072698
1493967,1086.2582478562908
1342800,1113.7980744769268
1130779,1117.1784524682637
1209612,942.2529956585117
1082880,1002.5701882117493
1355118,914.6961053265929
1313071,895.0062549988941
1364001,980.4970702607925
1158273,2568.5866487974
1179879,930.2958264184242
1072628,906.067402932267
1078195,943.8559705231763
1014743,913.7907192557457
1093556,4190.010671826761
1394305,3695.9357975690823
1180962,960.5905765489398
1317465,1029.9802896129393
1285290,89.27229139442612
1283478,79.43089665888125
1403548,82.64651678617349
1126214,65.68140433967022
1264973,61.54609888593031
1305760,60.46902904814854
1357985,56.48557949093777
1341978,54.852462384440514
1017304,55.24462642735864
1110867,867.2173344468031
1137245,861.2830232269687
